sample_date,test_date,wrrf_name,wrrf_abbreviation,Concentration (N1 Copies/L),Per capita load (N1 copies per day per population),annotation,population_served
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Wards Island,WI,73700.0,5.74E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Bowery Bay,BB,59600.0,3.19E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Coney Island,CI,29000.0,1.32E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Hunts Point,HP,27700.0,2.3E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Jamaica Bay,JA,72000.0,3.09E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Newtown Creek,NC,27600.0,2.32E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,North River,NR,46100.0,3.84E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Oakwood Beach,OB,313000.0,1.53E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Owls Head,OH,20200.0,8700000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Port Richmond,PR,11200.0,1.6E7,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Red Hook,RH,142000.0,9.34E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Rockaway,RK,12000.0,9020000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Tallman Island,TI,30400.0,1.74E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Wards Island,WI,85700.0,6.78E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,26th Ward,26W,52600.0,3.42E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Bowery Bay,BB,86200.0,3.35E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Coney Island,CI,55100.0,2.36E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Hunts Point,HP,61200.0,3.89E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Jamaica Bay,JA,82200.0,3.2E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Newtown Creek,NC,51500.0,3.37E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,North River,NR,,,No signal detected; possible analytical issue,658596
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Oakwood Beach,OB,30800.0,1.43E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Owls Head,OH,281000.0,9.63E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Port Richmond,PR,44200.0,2.52E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Red Hook,RH,95900.0,3.89E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Rockaway,RK,12200.0,8080000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Tallman Island,TI,44200.0,2.15E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Wards Island,WI,58800.0,3.59E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,26th Ward,26W,59600.0,5.2E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Bowery Bay,BB,89700.0,3.74E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Coney Island,CI,59600.0,2.51E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Hunts Point,HP,53400.0,3.48E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Jamaica Bay,JA,65700.0,2.59E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Newtown Creek,NC,88600.0,5.43E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,North River,NR,54100.0,3.24E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Oakwood Beach,OB,19400.0,9030000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Owls Head,OH,156000.0,5.34E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Port Richmond,PR,88700.0,5.35E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Red Hook,RH,33500.0,1.36E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Rockaway,RK,153000.0,1.01E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Tallman Island,TI,36500.0,1.78E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Wards Island,WI,64400.0,4.53E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-07-20T00:00:00.000Z,2021-07-21T00:00:00.000Z,26th Ward,26W,56200.0,3.66E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-07-20T00:00:00.000Z,,Bowery Bay,BB,,,,924695
2021-07-20T00:00:00.000Z,,Coney Island,CI,,,,682342
2021-07-20T00:00:00.000Z,,Hunts Point,HP,,,,755948
2021-07-20T00:00:00.000Z,2021-07-21T00:00:00.000Z,Jamaica Bay,JA,224000.0,8.6E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-07-20T00:00:00.000Z,2021-07-21T00:00:00.000Z,Newtown Creek,NC,157000.0,1.31E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-07-20T00:00:00.000Z,,North River,NR,,,,658596
2021-07-20T00:00:00.000Z,,Oakwood Beach,OB,,,,258731
2021-07-20T00:00:00.000Z,,Owls Head,OH,,,,906442
2021-07-20T00:00:00.000Z,,Port Richmond,PR,,,,226167
2021-07-20T00:00:00.000Z,2021-07-21T00:00:00.000Z,Red Hook,RH,121000.0,4.31E7,"No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",224029
2021-07-20T00:00:00.000Z,,Rockaway,RK,,,,120539
2021-07-20T00:00:00.000Z,,Tallman Island,TI,,,,449907
2021-07-20T00:00:00.000Z,,Wards Island,WI,,,,1201485
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,26th Ward,26W,194000.0,1.59E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Bowery Bay,BB,109000.0,6.86E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Coney Island,CI,78500.0,4.22E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Hunts Point,HP,106000.0,8.25E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Jamaica Bay,JA,116000.0,5.41E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Newtown Creek,NC,256000.0,1.78E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,North River,NR,106000.0,8.04E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Oakwood Beach,OB,85000.0,3.74E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Owls Head,OH,163000.0,5.93E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Port Richmond,PR,64000.0,3.21E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Red Hook,RH,37100.0,1.69E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Rockaway,RK,50800.0,3.83E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Tallman Island,TI,191000.0,1.22E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Wards Island,WI,65300.0,3.99E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-07-27T00:00:00.000Z,2021-08-02T00:00:00.000Z,Oakwood Beach,OB,116000.0,4.96E7,"original RT-qPCR (7/28/2021) failed, RT-qPCR repeated;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",258731
2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,Owls Head,OH,,,analytical issue,906442
2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,Port Richmond,PR,,,analytical issue,226167
2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,Red Hook,RH,,,analytical issue,224029
2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,Rockaway,RK,,,analytical issue,120539
2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,Tallman Island,TI,,,analytical issue,449907
2021-07-27T00:00:00.000Z,2021-08-02T00:00:00.000Z,Wards Island,WI,69400.0,4.98E7,"original RT-qPCR (7/28/2021) failed, RT-qPCR repeated;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",1201485
2021-08-01T00:00:00.000Z,2021-08-02T00:00:00.000Z,26th Ward,26W,133000.0,9.0E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-08-01T00:00:00.000Z,2021-08-02T00:00:00.000Z,Bowery Bay,BB,278000.0,1.19E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-08-01T00:00:00.000Z,2021-08-02T00:00:00.000Z,Coney Island,CI,145000.0,6.35E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-08-01T00:00:00.000Z,2021-08-02T00:00:00.000Z,Hunts Point,HP,101000.0,6.29E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
